,esm2_pca_0,esm2_pca_1,esm2_pca_2,esm2_pca_3,esm2_pca_4,esm2_pca_5,esm2_pca_6,esm2_pca_7,esm2_pca_8,esm2_pca_9,esm2_pca_10,esm2_pca_11,esm2_pca_12,esm2_pca_13,esm2_pca_14,esm2_pca_15,esm2_pca_16,esm2_pca_17,esm2_pca_18,esm2_pca_19,esm2_pca_20,esm2_pca_21,esm2_pca_22,esm2_pca_23,esm2_pca_24,esm2_pca_25,esm2_pca_26,esm2_pca_27,esm2_pca_28,esm2_pca_29,esm2_pca_30,esm2_pca_31,esm2_pca_32,esm2_pca_33,esm2_pca_34,esm2_pca_35,esm2_pca_36,esm2_pca_37,esm2_pca_38,esm2_pca_39,esm2_pca_40,esm2_pca_41,esm2_pca_42,esm2_pca_43,esm2_pca_44,esm2_pca_45,esm2_pca_46,esm2_pca_47,esm2_pca_48,esm2_pca_49,esm2_pca_50,esm2_pca_51,esm2_pca_52,esm2_pca_53,esm2_pca_54,esm2_pca_55,esm2_pca_56,esm2_pca_57,esm2_pca_58,esm2_pca_59,esm2_pca_60,esm2_pca_61,esm2_pca_62,esm2_pca_63,esm2_pca_64,esm2_pca_65,esm2_pca_66,esm2_pca_67,esm2_pca_68,esm2_pca_69,esm2_pca_70,esm2_pca_71,esm2_pca_72,esm2_pca_73,esm2_pca_74,esm2_pca_75,esm2_pca_76,esm2_pca_77,esm2_pca_78,esm2_pca_79,esm2_pca_80,esm2_pca_81,esm2_pca_82,esm2_pca_83,esm2_pca_84,esm2_pca_85,esm2_pca_86,esm2_pca_87,esm2_pca_88,esm2_pca_89,esm2_pca_90,esm2_pca_91,esm2_pca_92,esm2_pca_93,esm2_pca_94,esm2_pca_95,esm2_pca_96,esm2_pca_97,esm2_pca_98,esm2_pca_99,esm2_pca_100,esm2_pca_101,esm2_pca_102,esm2_pca_103,esm2_pca_104,esm2_pca_105,esm2_pca_106,esm2_pca_107,esm2_pca_108,esm2_pca_109,esm2_pca_110,esm2_pca_111,esm2_pca_112,esm2_pca_113,esm2_pca_114,esm2_pca_115,esm2_pca_116,esm2_pca_117,esm2_pca_118,esm2_pca_119,esm2_pca_120,esm2_pca_121,esm2_pca_122,esm2_pca_123,esm2_pca_124,esm2_pca_125,esm2_pca_126,esm2_pca_127
BIOCARTA_AGR_PATHWAY,-0.551705841,-1.088437721,1.2469475742365812,1.38883691294752,-2.187060326,1.2152277082711345,-0.061687644,-0.291186333,0.20926639669728772,-0.263541954,-2.809267621,1.1028488538797565,0.3926462441313721,-0.160432434,-2.224312519,-0.767567834,1.6408040721631465,0.21372191917949232,-1.201633054,-0.280141922,0.009946106953995925,-1.282266669,-0.516798083,0.1891868062708641,0.2387482441601842,0.04385222991864902,-0.424563732,0.25080136109978285,-0.663191306,-0.773036938,0.7250855557985246,2.2584916065674765,0.8097210895095965,0.34222380433010535,-0.046779881,-0.137374758,0.4307886181199154,0.17725051039805387,0.7438808518057992,0.5705335677392196,0.34837811772093563,1.1045557083974094,-1.661016081,1.6541071183118259,0.0837945127272311,0.7272975505375919,-1.158823402,-0.410912788,-0.315170496,-0.67365951,0.31263885221526194,-0.820095291,-0.670320799,-0.254136507,-0.374393342,-1.670922191,-1.022372266,-0.015489182,0.7929813999014629,-0.726358045,0.1673581242924818,1.469869458582314,-0.980856184,-0.162276249,-1.652782255,0.5599741809357761,-0.632460678,-0.022136964,-0.668289695,-1.504668068,0.3632560845019805,1.5822423440707538,-0.019391165,-0.757515843,2.3487874983341976,-2.325352895,-0.730236604,-0.062968614,-0.440173979,0.16306662957757645,0.6331444275625046,0.3966336465458764,-0.15584978,-0.188231486,-0.419220574,-1.361678744,-0.654315136,-0.998829061,-0.131372833,1.0503465666306975,-0.232381364,-0.800604725,-0.31723849,-2.172307069,0.11598682697911665,2.1391148677958594,0.8743958474648584,1.2556462669161652,-0.500930354,1.5756939538861712,0.5594197805511972,-1.180163725,-0.37618004,-0.312989855,-0.065430991,-0.016250294,-0.422369206,0.22244761733622861,-1.20809818,0.7141226385071809,-0.715885885,0.9323516060782666,0.33271989995179785,0.05367335199540085,-0.251158953,-0.019326504,-0.118076846,-0.85987492,0.06947722113114416,0.06651932640236388,1.8891949236994952,-0.739806175,-0.946869153,1.8274855309656115,-1.051560633,0.08028497802728994,1.9233949654205604,1.3048577514132202
BIOCARTA_ALK_PATHWAY,-0.212363172,-0.201417126,2.076844003960273,0.3185559426713997,-1.525095885,0.8030833547954214,-1.441264793,0.0817823771409297,2.588421673872306,-1.063457693,1.6746296030668384,-2.64309351,-0.359402272,1.8529162159466517,-0.644672437,-1.205281248,0.2219003442495447,-0.592837582,1.7345016176967272,2.708836694722884,1.2061247821622125,0.741295814817341,-2.07576375,-2.940870717,0.03385029787401921,0.13085881165178775,-1.654857413,0.5398989500677369,-0.249766137,-0.492047401,-0.369287656,0.8603048413563336,0.10460529914322474,-0.390644898,-1.635980113,0.9714682261636471,0.7475951040168393,0.6563286533072565,0.1784639022595377,1.6201995850444526,-0.45900736,0.8947629043476325,0.20210604980901603,-0.332397249,-1.033002426,-0.794522897,0.10522378441173566,-0.212466376,-0.121923854,0.10131085351182248,0.07102672441178894,-0.036063697,0.7615698306320893,1.1271162224036815,-0.060883799,0.20793111711941598,0.4965243651451253,-1.551947853,-0.131907394,-0.489972831,1.00715355452086,-0.156966154,-0.582406343,-0.983111067,-1.093436083,-0.334475822,0.1229985097155647,-0.026230517,-1.677680037,-0.669483775,-0.376497177,0.8752580145946897,0.8189881147890349,-0.756708102,-0.654617688,0.08555899820905352,-0.253291911,0.17354202642004235,-0.88739545,2.1184587527142718,-0.163306342,-0.194392501,0.5140606650185187,0.23061487383584717,0.5207111613644303,-0.918484487,-0.735238764,0.10852433803051804,0.369633461878531,-1.682667914,0.33107898612794545,0.8045754062565821,0.22509602266101414,-0.155114384,-1.405261644,0.8422228779478828,-0.381410767,0.4640174823524709,0.7523836400507404,0.7453270112826565,-0.054735566,0.3451515121894595,-0.913862818,0.16160911144272358,-0.350860742,0.5483799639621667,-0.546709791,-0.482597978,0.04805161024894677,1.9422701244701819,-0.933828219,-1.438030124,1.092928997742968,1.763068407594572,0.5602542893823265,-0.943599568,-0.233187237,0.3319745877402198,1.5038971217212571,-0.164407001,-0.425648321,0.2408172484694471,0.5497139179513513,-1.259808926,1.372562003551835,0.00526434462959743,-1.153030797,-0.135076072
BIOCARTA_BAD_PATHWAY,-0.259705701,1.4569399507405136,-0.040684798,0.37958941985978134,-0.573816364,0.6996182336241967,-1.316488765,0.23989571983898952,1.311703613200509,2.295481453159408,0.8148923337016001,0.5679031728611659,0.7621285043860552,-0.003141687,-0.45811371,-1.168702393,0.411335833379116,-1.534208978,-0.3848035,-0.429533924,-0.436096022,0.6423127672218536,0.7463742581617401,-0.243415952,0.3918822281657352,-0.238139262,0.6487587830969912,-0.116990774,-0.510217953,1.0570712312208268,0.5862996974828083,0.6033589585370891,-0.742895891,0.08854979930803136,0.20693498578177022,0.052876074549256406,-0.941811722,-0.794487299,-0.398590735,0.2663029937099756,-0.725699283,0.19048005103810164,-0.392195884,-1.047027043,0.2143285950995224,-0.570236312,1.0404539699304844,-0.21751573,0.694493587318412,-1.265803118,-0.968235996,0.017412303652144898,-0.652566207,-1.119036529,0.45940420137114407,-0.539172682,0.32366785078159205,-0.123637483,1.0253780106538803,0.21100224430986275,-0.433221158,0.10395143774125333,0.7198782792294205,0.2820388004331227,0.848652978698266,-0.458840339,0.21799037041872182,0.7464193072344845,-0.54765518,0.09590190248639872,-1.103030315,-0.231466423,-0.107339463,-0.150375533,0.10700587635244087,-0.12088686,-1.175709986,-0.710137548,0.1236089474541986,-0.511929417,-0.770103775,0.8535476170344131,-0.183245142,1.7986296254494918,0.3235186359571871,0.5735629024163019,-1.089084549,-0.362942061,-0.327120462,0.8648621213130222,0.9786861655484126,-0.010289893,-2.127454019,-0.696913162,0.41980423550318036,-0.084999885,0.3607893232713309,-0.529995724,-0.575875964,1.7815145667214232,-0.230224308,1.3288395708813001,-0.60918492,0.44407654869460494,1.0722022688289117,-0.640638806,0.42032505621220195,-0.30767437,0.5956649527101634,-0.034852322,-1.093160982,1.413589420387924,-0.440201209,0.08280039276314473,-0.347803892,2.0038018226294327,-0.732250414,-0.354580056,0.47198524018155014,0.37491184384137044,-2.087336406,-1.723747031,1.1373660954834162,-0.038877953,-1.540470649,-1.668993151,-0.536592901,1.7931826198155016
BIOCARTA_BCR_PATHWAY,0.025859601867240973,-0.445945815,1.3160781087419056,-0.151792114,-0.68905826,-2.414554162,-2.563287927,-1.059921925,-0.41996569,-0.476000074,0.16117935576155787,-0.146631502,1.8547107584360039,-0.059377169,0.484563963944285,1.0649532691550356,-0.141154489,0.14671336359337453,-0.685494287,1.4360069075816302,1.014217804807792,0.5149137899511148,2.1244776570537685,-0.599891816,1.6057043084797795,-0.631900605,-0.55549271,-0.275444978,0.7777715607718426,-1.64340385,0.4268096292285239,0.018801217122474078,-0.820017738,0.6456105462288223,1.425884067597116,-1.234041563,1.089691728241093,-0.160842375,-0.688706447,0.3082349532862397,0.2603973825204999,0.41933335576708175,0.10294164267713472,0.7539302728887055,1.6115599073053448,0.9195322047227805,-0.201100716,0.6974145958962651,-0.723773888,-0.546429747,0.6269093912184451,1.3166667310501001,0.9399028370330887,0.26817451170334416,0.28772536411759725,-0.865324706,-0.12630304,-0.301854529,0.20961437144684314,0.9878623174483048,-0.802282195,1.1664465499818928,-0.607013836,-0.297660444,0.09382620738778234,-0.251445804,1.0554509410215809,1.9901714159711514,-0.49440328,-0.464558202,0.23082503053512063,-0.413517786,-1.675894499,1.5237247071583007,0.8725625122373197,0.21741895154054025,1.2911618264614713,-1.069602796,-0.831606376,-0.095267492,-1.235581594,-1.850515075,-0.064496771,-0.178837521,1.0679972488900047,0.06459022529617596,1.5468413279351017,-1.084530329,-0.065398455,-0.141462069,-0.834201229,0.7741472996330389,0.9245825559625377,0.36485178626304154,0.423105215839038,0.8172034307661664,0.2387121375759755,-0.48268422,0.4777355139441289,0.008114512313650747,-0.594745434,-0.446814169,-1.216063578,0.5854822541607019,0.6518937194419743,-0.342729272,-0.701148587,0.7668405610203735,-0.543548527,0.5586389539393588,0.54635707515579,-0.113653893,-0.719946813,-0.731540255,0.6501788492654241,0.04597902794980693,-1.582793027,-0.327518537,0.4112016319852407,-1.294555856,-0.269991989,-0.083131372,1.3705605908663563,0.21331752256777264,0.23537099764955627,-0.194029106,-1.207662216,1.190923610954753
BIOCARTA_CACAM_PATHWAY,-1.151484613,-2.025320259,1.210908499875712,0.035993237590817545,2.1376271634786392,-1.074539225,0.14871841103496203,-1.767162336,0.9317908790268797,1.5751051695941651,-0.456848132,-0.514983452,-0.418790439,-2.284805911,1.4134728208813034,0.4991409740200947,0.8110519161470926,-0.946046965,-0.155285765,0.34137657345591094,-0.205637409,-0.218502252,-1.713617922,0.384760731912337,-0.414196658,0.9039832790863059,2.604626292646408,0.8496853530784817,-0.838323016,-0.509584826,-1.052794308,-1.98495625,0.15430393636190962,-0.623588985,0.2480271126049364,-0.782559327,0.7599478803952375,1.5435403159619332,-0.243970299,1.016603924639197,-1.409350888,-0.385696911,0.2515044238048838,-1.612769264,-1.202663734,1.730978852280248,-0.761480367,-1.792470825,-1.348543163,-0.325555806,2.5757195544228675,0.47885429570735993,-0.24726011,0.3861058314148238,0.5308439599963147,1.017283159480248,2.003873868541624,0.04930606292492119,-1.315432252,0.9629399892672914,-0.080644195,-0.237563219,-1.436264075,0.266723296565631,1.1192286867950638,-0.488589773,-1.458556885,-0.471988373,1.0334669874120965,0.34761974209168417,1.1440220123304268,0.8440110679622541,-0.319715479,0.0876987461539749,-0.409994016,-1.158578251,1.2783000889586793,-1.076047516,-0.051110886,-0.123558258,0.05298513676820655,0.49073366589459955,-2.735323552,2.5382796955382254,0.13497561193439975,0.3063032332251708,0.02947577598170401,1.0859203569548306,-0.033138274,0.17401217095676635,-0.477275242,-0.030193225,0.825504641397269,1.7591264153357504,-3.422087104,0.1263692314757011,1.388556109405684,0.6578125590009439,-1.459353223,2.150231583202967,-0.065779985,0.6711860449947318,-0.7098106,0.42004194873873946,-0.454566217,-1.57272282,-0.692521376,-2.293141808,1.733240518738544,0.3706354940083285,-2.809000479,1.4675047181312113,-2.969632154,0.542838893317722,0.23813890399161616,0.009194840055476376,-0.544386467,0.14407214259305096,-1.297684244,-0.353627475,0.9185751406109418,0.5018868299273035,-1.570386902,-0.220120183,-1.404251639,-0.268687929,1.2637745351113374,-2.803024509
BIOCARTA_CTCF_PATHWAY,-0.212660229,2.1691630703011655,0.8493068351469725,0.2891987415841699,0.2794828200757239,0.780844142270578,-0.498826015,-0.192846689,0.6538259314644966,-0.303593704,2.1688727193303197,-2.548214247,-0.653711169,-0.328199667,-2.307287142,-1.878306632,-0.361354281,0.5407761041028637,-0.93937182,1.339095315290205,-0.189551924,-1.260603789,-0.751987374,-1.3747143,-0.155090503,-1.006222997,-1.224773463,0.5372857683614471,-0.868837383,-0.644627572,-1.291409946,0.4859748139274659,0.7175409873701908,0.819355740439553,-0.777552225,0.892392096419344,1.7830751398566889,1.388106826352861,0.44402524043615976,1.3614181430052525,-0.468602787,0.9957098192680688,0.704108139149332,0.46042586748520636,-0.81745916,-0.263017442,-0.099771339,-0.368509884,-1.255767085,-0.096716889,-1.142007351,0.20017673079833576,-0.681908527,0.22598986988800868,0.025121990170571287,1.2795640560929438,-0.278607399,-1.211200175,-0.635853377,-1.509413241,0.1919132632835082,1.113342992282155,-0.470219706,-1.55221023,-1.562045541,1.5508097109010373,0.89948539322745,0.8483420622887512,0.895282331479209,0.6851193000326512,-0.479617936,1.1883935678474395,-2.306222759,1.3999903425661833,1.3044159850771744,-0.72901276,-0.647855709,1.496324277653171,1.5181030469509287,1.6513850660008382,1.0832426670106032,1.539015215259022,-0.111337188,-1.030603969,0.6231178182174415,-1.018509742,-2.514498746,1.0388363918456873,1.1488848234547175,-1.517071359,0.4996677861141812,0.32035421186385726,-0.105511281,1.1850370099466538,-1.150608848,2.2016663929498455,1.9138011826610664,-0.583923051,0.860469871143631,0.8756342941223201,0.5195475208434345,0.9394546961683653,1.438691758257236,-2.164031287,-1.384349524,0.1875849426013223,0.7819015004864122,0.24321496393279599,0.9033272501375623,0.12167144765019752,0.1770227385701584,0.3032969169958929,-0.573631544,-0.036573837,0.4743477302603969,-1.061704099,0.09189962922502792,-2.208612955,-0.741715155,-0.662111969,1.618609984233544,-0.486453594,0.26251669537005423,2.5644125939343834,1.8658908492182285,-1.00157819,0.5420271281282322,0.6118342567968824
BIOCARTA_ECM_PATHWAY,-0.373609241,1.4142067699619074,0.6392954800098829,-0.363078137,-1.278911532,-0.203083127,0.6903806949761176,0.06322538522790487,-1.888965868,1.6107318249965714,1.9806232144384257,0.2887995834223761,0.42286107881810053,0.5880281375818475,-0.594046494,0.22067813225935687,-0.595217405,0.7608310202247492,0.28595872119713556,0.7870188418540711,0.20458786599884854,0.496462532727816,0.6247515041047537,0.6419322379781393,-1.023201826,-0.089754073,0.38052229671789034,0.41451122493195586,-0.509742446,0.9596132935168439,-1.345902803,-0.633356719,1.640846841959205,0.5350738329380135,-0.911164509,-0.099018744,0.22199082517328966,-0.506819509,-0.261925392,-0.10946695,1.1699966600487286,-1.330987559,-1.241640366,-1.479154672,-0.09599848,-0.161833463,-0.283831892,-1.283273126,0.3318165748320909,0.551952402258644,0.66659396430805,0.23934910320941782,-0.378272439,1.1965138371572541,1.6721948390197525,-0.591214009,-1.803843102,-0.440780075,-2.359518041,-0.796925865,0.010950057878216936,0.989890811257076,-0.675111218,1.202999691689923,0.9813037139765229,0.22079878223575475,-0.215231378,1.3639205561611094,-0.026000719,-0.175884127,-0.275503727,-0.583875787,-0.784766003,-1.718387823,-0.637938976,-1.338677218,-0.488039275,1.4629543282327815,-0.977134956,-0.415112991,1.6142168738101377,0.3983034373040955,-1.3069754,0.3716288926687609,0.24359398715992675,0.219226978162739,0.000597557274554432,-2.022727372,-1.720868989,-0.80977216,-0.650887983,-0.342681926,-1.171447411,-0.12107123,0.5081618429436897,-0.765646271,-0.241891049,0.11036811383914917,-0.352842947,-0.601998643,-0.854894495,0.25367685043759497,0.2656562230909684,-0.164041465,-0.221504455,-0.423085879,0.9017963990087612,-0.66983228,-1.438332987,-0.056630954,0.9943628324474364,1.1938213488974365,-2.327843385,0.9200944031574638,0.9505792870424778,-0.969363289,1.1360008862002715,0.0533164066894863,0.27820010766434844,-0.589272998,-1.158566615,-0.048013001,0.14131416332669555,0.9967529628043379,1.1928147712603927,-0.190060192,0.8073626229252385,-0.047157812
BIOCARTA_EDG1_PATHWAY,0.1871029629000833,0.8066901477684882,-0.433544781,1.146174937671418,1.9508621912704216,0.2615949486026666,-0.026382851,0.035889872292138976,-0.426142695,0.8255748619948163,-0.845673401,1.650339743340683,-0.662334912,0.6916546033370262,-0.077700207,-1.716042227,-4.055466198,-0.813411479,-2.16981264,1.9395800519229922,1.1602028786809684,3.2638414867769767,-0.797649883,1.9596971539793988,1.2766904984828196,-1.299302329,0.9020739704239276,0.7113435940920929,-1.199051275,0.507838943972585,2.305748634869343,1.815780861741558,0.05106138069371263,0.227515016121379,-0.564794682,-0.784514894,-0.801092533,-0.480111295,-0.350802617,0.28760679088269137,-0.666342961,-0.502177209,0.31009358948413157,0.341603486329905,-0.556388006,-0.713717789,-1.248720893,-1.883545443,0.6415810669561407,-1.183360515,-1.445015975,0.46544375137282457,-1.165248774,-0.863530098,0.7426063414153564,-0.324147403,-0.520986422,-0.802040806,0.8705748435175035,0.8296933215513606,-0.816634422,0.027605513040797218,-0.085670477,-0.84303325,0.51586884421424,0.981343060803042,-1.185374045,0.323451159861868,-0.152873891,1.73729160936144,-0.699961067,-0.383845851,0.7088501206074385,0.8110166217776081,0.6123794171862811,-0.584354025,-0.623114244,-0.110262533,0.32269800020265166,1.23247102051874,-0.434733556,0.8188151748163505,0.29102987404188324,0.8743780523605571,0.6386547630141169,1.3267410978097742,-0.588303279,-0.00255714,0.0517819372238642,1.774384540718727,-1.929819459,0.75643513642209,-1.911117966,-0.030437193,-0.916713656,-0.437522531,0.2921457029069911,1.4805427407850318,1.0619400631852227,-0.445598499,0.6691542728544191,1.2434793063606182,0.5379682215362881,0.0576568593929913,0.3489985712477736,-1.185712675,-0.616287206,-0.155957208,0.18838834976917362,-0.538418241,-1.873166068,1.3142538607633638,-0.626058102,-0.416621776,-0.106633277,-0.439086355,-0.653011603,-0.463853566,-0.717357147,-0.424686911,-0.726042283,-1.518450129,1.2218883681242365,-1.61518565,-0.731421023,-2.396493659,-0.23706431,0.33911397387265496
BIOCARTA_EFP_PATHWAY,-2.814626637,-1.162251296,-1.440377052,-0.91254536,0.13523789316402576,1.8232965255436315,-0.602188083,1.147641290598972,0.03460378622277929,-0.648212134,1.3559432762054293,-0.39100919,-1.372814685,0.6771269345190609,-0.313324838,0.5400071082177246,-0.106863814,-0.386115266,-0.348093212,0.4376752551198917,1.4523350998712279,-1.454218533,-1.457719788,-0.33812619,-1.26204051,0.7315045023522139,2.356977642876552,-0.758640749,1.6777054349100027,-1.124709786,2.4200116640103158,0.034057843517935754,1.648503567583771,0.2018712384329203,0.4302003177412034,1.5110022094618951,0.7805511897977266,-1.613679509,0.7651141808584035,-2.428998831,0.6265184646493022,-0.771129038,-3.13261747,1.528195977364205,-1.438554928,-1.693284416,-2.955972903,0.8626618784742585,0.6806183909882736,1.3377236220468292,0.7083571089449914,-0.072289246,0.8103463935953772,0.9290441827713914,-0.107522675,1.3456522190473488,0.15207763054657847,0.5202391964427713,-1.528314041,1.4941937701165589,-3.167424006,0.18627141071464418,-0.217564628,0.45783166689466226,1.4007511380731836,0.35564922886862466,1.2831865822636273,-1.12445441,0.8735608440652541,0.08846718534978554,-0.989436331,-1.190255067,-2.447177111,-0.320918693,-1.971587144,0.39136165408831575,1.1745428481038434,0.4290226641918674,-1.482949299,0.7449857080312312,-4.561092679,-1.257100674,1.8998835905614515,-1.07588884,0.7866268762840232,1.1043134282047111,2.9938444636045487,1.8614649490741522,-0.0423702,5.203065110320591,2.250988214473477,0.45136468962898524,-1.455330117,-3.708211043,1.1740111795585932,-2.004178331,0.4087992503265924,-0.216256003,4.28985006580044,0.3048901860555086,-2.167574904,-1.281089653,0.9296670963435553,-0.62983686,-2.992648127,2.377222845138915,2.8755784516103904,-0.623741541,-0.279982818,-1.826934691,-2.933541759,0.1092718108125554,-0.82207531,-3.161086331,-1.391853682,0.45009508987200186,-1.162590138,0.6249523071073289,-0.627974683,-1.582547766,0.6973256266255203,0.319275497774549,-0.524869695,-0.143886513,0.06748971776949952,0.09160885260766728,-0.766412915,-1.501537967
BIOCARTA_EGF_PATHWAY,0.6345883403710423,0.27942112506394107,0.8048978577648124,0.41187803485823454,-0.83609641,1.11890336731748,-2.381394165,-1.26484371,-1.022975702,-1.415415638,-0.960527657,-0.781695011,0.6885928026481435,1.3807398616474882,-0.693301026,0.6546256882937269,0.2635400347038313,0.5292310699657264,0.46451843896733835,-0.090601415,0.8238369944995584,-0.244715221,1.3499821907142902,0.10199604171458962,0.5176067271518331,-0.388991864,2.5811828043148557,0.3844017063492807,0.046120893503527265,-1.723246965,-0.410428018,0.4032091294162148,0.43913865547089276,-0.473318615,1.4820990642785838,-1.283969833,0.1532289838973546,-0.803431467,-0.102439302,-0.055232179,0.425560200638116,0.0826682680437252,1.1772120224344278,0.8360062722277389,2.225188777366253,1.0829710653991547,0.7805833355227754,-1.144562585,0.8214341959825722,1.2307712700938398,0.1987711146549884,-0.240020299,-0.869608675,1.1044156114094472,1.8125416385232,0.9387835645654361,0.7287433002460288,-0.146714333,-0.472291382,0.34583292366873203,0.38488421663414196,0.4967283415479363,-0.387050502,-0.490723313,-0.018641355,0.1362385287533558,-0.236088821,0.9027954970235785,-0.605082243,0.7527604514516183,-0.84308875,1.368989584542588,0.75583971818957,-0.129292538,-0.192011154,-0.949016896,-0.842507547,1.3381073720556353,-0.181743657,-0.669383847,-0.169678293,0.4679126050762254,-1.362285077,-2.062158938,-0.337085703,0.24908136823237062,0.2795872764311265,-0.831258599,1.3065482421487022,-1.531068985,0.43082020453008796,-0.094322455,0.5939933803901257,-0.55336733,0.8944874422150789,-0.082287392,-1.029873338,0.20390839723316806,-0.468150859,0.20454546830381978,0.4208812780428978,0.965357552295171,0.6565345248587027,-1.968579549,-1.883293097,0.8694269075497555,-0.376282435,-0.605657994,0.5508056362480719,-0.208487759,0.9888704234769724,-0.857084212,0.45782453829172226,-2.128606228,1.0642950808818052,0.22449049862995493,0.1474176377927221,-0.248740323,0.5979337640617111,-0.120389252,0.5703129348568021,-1.706036212,0.5334511349256317,-0.177619069,0.2636317885607529,-0.593618879,-0.379434825,0.17714321506496133
BIOCARTA_EIF4_PATHWAY,-0.169940855,1.2158615378460758,-0.037429476,-1.248637438,1.4906786880717013,-0.496685941,0.3402785097568958,-0.926536749,0.836741212356949,0.5780555370626648,-0.084405961,-0.243674049,-0.881760426,-0.541370301,-1.316361136,-0.004479298,0.5106213779481664,0.47876837264358013,-0.323000429,-0.161971753,-1.13281801,-0.727074524,-0.67123792,-0.084355737,0.9026522229913899,0.07475777235501788,0.8403826283895609,0.910352265129789,-1.019452545,-1.066533103,0.3460004208129574,-1.055673686,-0.429821869,0.6779742339285306,-0.340115181,0.03267605906303517,-0.500041279,2.1712143551614482,-1.872355032,0.15814990016510078,-0.237427879,-1.882757734,-0.818503119,0.6001895993061226,0.6652625022611734,-0.376847009,-0.289863331,0.4637543929005346,0.4685145846752638,-0.773534318,0.5520444873320273,-1.309805852,0.571916836687761,-0.459572741,-0.294063748,-0.651850626,-1.44639842,1.5499695034165955,1.0474733727165846,0.8795282210383196,-2.554721152,0.796642038485885,-0.038155079,-0.794966569,-0.394221567,-0.02459072,-0.165308144,-0.341197496,-0.943053712,0.34043635406931855,0.8995398170878154,-0.07290946,1.0635323883663244,0.06638413751771374,0.46908301763667815,-0.395726829,-2.146929255,0.6147407441234485,1.1208278196319146,0.9100647526090069,0.01679028681702112,-0.064240549,-0.283576666,-0.563220339,-0.322954716,-0.61725037,1.4572017740632517,-0.480522708,-1.178646904,0.4543982571470055,-0.859727976,0.33339187564107703,0.23269883274350617,0.10450716416328487,0.026704808274128338,-0.283376317,-1.335399469,0.24778966790421045,0.5224527410923269,-0.686897197,-0.959440998,-0.063983659,-0.681365859,0.5011948405528035,0.23453597864631276,-0.774966176,0.8497076700843745,0.603433256324488,1.397889702886398,0.38577822350550833,-0.65625147,-0.536742905,-0.025330405,-0.284922712,0.01656149899917299,-0.097048383,-0.834115039,-0.521872243,-0.179437099,0.02574210079160409,1.612028629379357,-0.600151941,0.43493903096281566,-0.851060806,1.2446791253808631,-1.075628142,-1.147694034,0.8910890581185894
